sku,salesdate,price,unitsordered,sales,cogs,fba,reffee,adspend,profit,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,comp_data_min_price,comp_data_max_price,managed_fba_stock_level,min_price,max_price
File Folders SKU 21,2023-08-24,18.79,26,489.0,115.0,172.0,73.0,33.0,96.0,25.84,,,,,25.84,25.84,666.0,14.99,23.99
File Folders SKU 21,2023-08-25,18.89,20,378.0,89.0,132.0,57.0,29.0,71.0,22.99,,,,,22.99,22.99,644.0,14.99,23.99
File Folders SKU 21,2023-08-26,18.19,4,73.0,18.0,26.0,11.0,28.0,-10.0,22.99,,,,,22.99,22.99,621.0,14.99,23.99
File Folders SKU 21,2023-08-27,18.89,17,321.0,75.0,112.0,48.0,30.0,56.0,22.99,,,,,22.99,22.99,610.0,14.99,23.99
File Folders SKU 21,2023-08-28,18.89,29,548.0,129.0,191.0,82.0,38.0,108.0,22.99,,,,,22.99,22.99,597.0,14.99,23.99
File Folders SKU 21,2023-08-29,18.79,40,752.0,178.0,264.0,113.0,33.0,164.0,22.99,,,,,22.99,22.99,573.0,14.99,23.99
File Folders SKU 21,2023-08-30,18.79,45,846.0,200.0,297.0,127.0,38.0,184.0,22.99,,,,,22.99,22.99,551.0,14.99,23.99
File Folders SKU 21,2023-08-31,18.79,28,526.0,124.0,185.0,79.0,37.0,101.0,22.99,,,,,22.99,22.99,526.0,14.99,23.99
File Folders SKU 21,2023-09-01,18.69,21,392.0,93.0,139.0,59.0,20.0,81.0,22.99,,,,,22.99,22.99,473.0,14.99,23.99
File Folders SKU 21,2023-09-02,18.99,13,247.0,58.0,86.0,37.0,19.0,47.0,22.99,,,,,22.99,22.99,445.0,14.99,23.99
File Folders SKU 21,2023-09-03,18.99,5,95.0,22.0,33.0,14.0,16.0,10.0,22.99,,,,,22.99,22.99,436.0,14.99,23.99
File Folders SKU 21,2023-09-04,18.99,7,133.0,31.0,46.0,20.0,13.0,23.0,22.99,,,,,22.99,22.99,416.0,14.99,23.99
File Folders SKU 21,2023-09-05,18.89,10,189.0,44.0,66.0,28.0,15.0,36.0,22.99,,,,,22.99,22.99,403.0,14.99,23.99
File Folders SKU 21,2023-09-06,18.79,22,413.0,98.0,145.0,62.0,17.0,91.0,22.99,,,,,22.99,22.99,394.0,14.99,23.99
File Folders SKU 21,2023-09-07,18.49,27,499.0,120.0,178.0,75.0,19.0,107.0,22.99,,,,,22.99,22.99,378.0,14.99,23.99
File Folders SKU 21,2023-09-08,18.89,26,491.0,115.0,172.0,74.0,19.0,111.0,22.99,,,,,22.99,22.99,358.0,14.99,23.99
File Folders SKU 21,2023-09-09,18.99,11,209.0,49.0,73.0,31.0,17.0,39.0,22.99,,,,,22.99,22.99,357.0,14.99,23.99
